PdfType: central
Format: lhagrid1
---
1.000000e-09 1.800000e-09 3.200000e-09 5.700000e-09 1.000000e-08 1.800000e-08 3.200000e-08 5.700000e-08 1.000000e-07 1.800000e-07 3.200000e-07 5.700000e-07 1.000000e-06 1.400000e-06 2.000000e-06 3.000000e-06 4.500000e-06 6.700000e-06 1.000000e-05 1.400000e-05 2.000000e-05 3.000000e-05 4.500000e-05 6.700000e-05 1.000000e-04 1.400000e-04 2.000000e-04 3.000000e-04 4.500000e-04 6.700000e-04 1.000000e-03 1.400000e-03 2.000000e-03 3.000000e-03 4.500000e-03 6.700000e-03 1.000000e-02 1.400000e-02 2.000000e-02 3.000000e-02 4.500000e-02 6.000000e-02 8.000000e-02 1.000000e-01 1.250000e-01 1.500000e-01 1.750000e-01 2.000000e-01 2.250000e-01 2.500000e-01 2.750000e-01 3.000000e-01 3.250000e-01 3.500000e-01 3.750000e-01 4.000000e-01 4.500000e-01 5.000000e-01 5.500000e-01 6.000000e-01 6.500000e-01 7.000000e-01 7.500000e-01 8.000000e-01 8.500000e-01 9.000000e-01 9.500000e-01 1.000000e+00
8.944272e-01 1.000000e+00 1.140175e+00 1.341641e+00 1.643168e+00 2.000000e+00 2.529822e+00 3.162278e+00 4.000000e+00 5.000000e+00 6.324555e+00 8.000000e+00 1.000000e+01 1.341641e+01 1.788854e+01 2.387467e+01 3.162278e+01 4.242641e+01 5.656854e+01 7.549834e+01 1.000000e+02 1.483240e+02 2.144761e+02 3.162278e+02 4.690416e+02 6.782330e+02 1.000000e+03
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 0.00000000e+00 5.63300000e-01 5.98993200e-01 5.99006800e-01 5.99051800e-01 5.99066520e-01 5.63300000e-01 0.00000000e+00 0.00000000e+00 6.71700000e+01
0.00000000e+00 0.00000000e+00 9.45600000e-01 9.81492980e-01 9.81507020e-01 9.81553500e-01 9.81568710e-01 9.45600000e-01 0.00000000e+00 0.00000000e+00 1.03500000e+02
0.00000000e+00 0.00000000e+00 1.57800000e+00 1.61449273e+00 1.61450727e+00 1.61455542e+00 1.61457117e+00 1.57800000e+00 0.00000000e+00 0.00000000e+00 1.59600000e+02
0.00000000e+00 0.00000000e+00 2.68500000e+00 2.72149243e+00 2.72150757e+00 2.72155769e+00 2.72157409e+00 2.68500000e+00 0.00000000e+00 0.00000000e+00 2.51000000e+02
0.00000000e+00 0.00000000e+00 4.64400000e+00 4.68099208e+00 4.68100792e+00 4.68106037e+00 4.68107754e+00 4.64400000e+00 0.00000000e+00 0.00000000e+00 4.01900000e+02
0.00000000e+00 0.00000000e+00 7.26200000e+00 7.29999176e+00 7.30000824e+00 7.30006285e+00 7.30008073e+00 7.26200000e+00 0.00000000e+00 0.00000000e+00 5.91700000e+02
0.00000000e+00 0.00000000e+00 1.14400000e+01 1.14799914e+01 1.14800086e+01 1.14800657e+01 1.14800844e+01 1.14400000e+01 0.00000000e+00 0.00000000e+00 8.78700000e+02
0.00000000e+00 0.00000000e+00 1.65800000e+01 1.66149911e+01 1.66150089e+01 1.66150683e+01 1.66150877e+01 1.65800000e+01 0.00000000e+00 0.00000000e+00 1.21500000e+03
0.00000000e+00 0.00000000e+00 2.33100000e+01 2.33499907e+01 2.33500093e+01 2.33500708e+01 2.33500910e+01 2.33100000e+01 0.00000000e+00 0.00000000e+00 1.63700000e+03
0.00000000e+00 0.00000000e+00 3.10400000e+01 3.10749904e+01 3.10750096e+01 3.10750732e+01 3.10750941e+01 3.10400000e+01 0.00000000e+00 0.00000000e+00 2.10500000e+03
0.00000000e+00 0.00000000e+00 4.07100000e+01 4.07499901e+01 4.07500099e+01 4.07500756e+01 4.07500972e+01 4.07100000e+01 0.00000000e+00 0.00000000e+00 2.67300000e+03
0.00000000e+00 0.00000000e+00 5.20300000e+01 5.20499898e+01 5.20500102e+01 5.20500780e+01 5.20501002e+01 5.20300000e+01 0.00000000e+00 0.00000000e+00 3.31900000e+03
0.00000000e+00 0.00000000e+00 6.43500000e+01 6.43999895e+01 6.44000105e+01 6.44000802e+01 6.44001030e+01 6.43500000e+01 0.00000000e+00 0.00000000e+00 4.00400000e+03
0.00000000e+00 0.00000000e+00 8.30200000e+01 8.30499892e+01 8.30500108e+01 8.30500829e+01 8.30501067e+01 8.30200000e+01 0.00000000e+00 0.00000000e+00 5.01600000e+03
0.00000000e+00 0.00000000e+00 1.04000000e+02 1.04099989e+02 1.04100011e+02 1.04100086e+02 1.04100110e+02 1.04000000e+02 0.00000000e+00 0.00000000e+00 6.12600000e+03
0.00000000e+00 0.00000000e+00 1.27900000e+02 1.27949988e+02 1.27950012e+02 1.27950088e+02 1.27950113e+02 1.27900000e+02 0.00000000e+00 0.00000000e+00 7.35700000e+03
0.00000000e+00 0.00000000e+00 1.53900000e+02 1.53949988e+02 1.53950012e+02 1.53950091e+02 1.53950116e+02 1.53900000e+02 0.00000000e+00 0.00000000e+00 8.66800000e+03
0.00000000e+00 0.00000000e+00 1.84000000e+02 1.84049988e+02 1.84050012e+02 1.84050093e+02 1.84050120e+02 1.84000000e+02 0.00000000e+00 0.00000000e+00 1.01600000e+04
0.00000000e+00 0.00000000e+00 2.16300000e+02 2.16349988e+02 2.16350012e+02 2.16350095e+02 2.16350123e+02 2.16300000e+02 0.00000000e+00 0.00000000e+00 1.17300000e+04
0.00000000e+00 0.00000000e+00 2.51700000e+02 2.51699987e+02 2.51700013e+02 2.51700098e+02 2.51700126e+02 2.51700000e+02 0.00000000e+00 0.00000000e+00 1.34200000e+04
0.00000000e+00 0.00000000e+00 2.88900000e+02 2.88899987e+02 2.88900013e+02 2.88900100e+02 2.88900129e+02 2.88900000e+02 0.00000000e+00 0.00000000e+00 1.51700000e+04
